year,assignment,allocator,køn,alder,arbejdsmarked,uddannelse,type,total_N,total_n,cost,qty,weight
2,matched_Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,866.43737654321,3.97716049382716,0.00671224362958359
2,matched_Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,440.616913580247,3.97716049382716,0.00671224362958359
3,matched_Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,921.390061728395,4.08024691358025,0.00671224362958359
3,matched_Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,439.421388888889,4.08024691358025,0.00671224362958359
4,matched_Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,938.21225308642,4.29259259259259,0.00671224362958359
4,matched_Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,469.984135802469,4.29259259259259,0.00671224362958359
5,matched_Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,1047.2987037037,4.6537037037037,0.00671224362958359
5,matched_Cancer_Tarm,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Faglært,,241350,1620,487.374475308642,4.6537037037037,0.00671224362958359
-2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,756.319111424542,3.35684062059238,0.001086768251652
-2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,394.76706629055,3.35684062059238,0.001086768251652
-1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,797.609111424542,3.60084626234133,0.001086768251652
-1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,410.058335684062,3.60084626234133,0.001086768251652
0,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,907.413540197461,3.81100141043724,0.001086768251652
0,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,453.811565585332,3.81100141043724,0.001086768251652
1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,832.464174894217,4.01410437235543,0.001086768251652
1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,440.324471086037,4.01410437235543,0.001086768251652
2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,968.81191819464,4.28067700987306,0.001086768251652
2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,446.877150916784,4.28067700987306,0.001086768251652
3,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,1024.45416078984,4.35260930888575,0.001086768251652
3,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,480.143864598025,4.35260930888575,0.001086768251652
4,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,1086.49266572638,4.73624823695346,0.001086768251652
4,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,519.609732016925,4.73624823695346,0.001086768251652
5,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,1019.00761636107,4.80818053596615,0.001086768251652
5,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,652393,709,495.504936530324,4.80818053596615,0.001086768251652
-2,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,5521.81308878985,21.1789509770312,0.0132716990231629
-2,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1341.3348817278,21.1789509770312,0.0132716990231629
-1,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,5460.63803565307,23.0089132670552,0.0132716990231629
-1,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1421.91167295166,23.0089132670552,0.0132716990231629
0,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,5447.63396297566,24.8381899211519,0.0132716990231629
0,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1440.51044223517,24.8381899211519,0.0132716990231629
1,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,5114.3975248543,26.1570106273569,0.0132716990231629
1,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1437.74428179637,26.1570106273569,0.0132716990231629
2,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,5076.66229688036,26.8728145354817,0.0132716990231629
2,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1456.04378471032,26.8728145354817,0.0132716990231629
3,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,4893.50778882414,26.7271169009256,0.0132716990231629
3,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1405.40793623586,26.7271169009256,0.0132716990231629
4,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,4898.19031196435,26.3483030510799,0.0132716990231629
4,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1350.20490229688,26.3483030510799,0.0132716990231629
5,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,4861.46431607816,26.5707919094961,0.0132716990231629
5,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,,219791,2917,1332.75881727803,26.5707919094961,0.0132716990231629
-2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,5205.24284889822,18.7303252885624,0.00883872343977518
-2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1556.98174711438,18.7303252885624,0.00883872343977518
-1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,5554.73901364113,19.3242392444911,0.00883872343977518
-1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1639.36258132214,19.3242392444911,0.00883872343977518
0,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,5482.50552990556,20.011017838405,0.00883872343977518
0,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1646.79602833158,20.011017838405,0.00883872343977518
1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,5259.04199370409,20.501573976915,0.00883872343977518
1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1656.91337880378,20.501573976915,0.00883872343977518
2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,5096.72706715635,21.0813221406086,0.00883872343977518
2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1657.16349947534,21.0813221406086,0.00883872343977518
3,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,4744.16751311647,21.1668415529906,0.00883872343977518
3,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1608.81649003148,21.1668415529906,0.00883872343977518
4,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,4414.54416579223,21.5508919202518,0.00883872343977518
4,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1598.36039874082,21.5508919202518,0.00883872343977518
5,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,4410.47640608604,21.604407135362,0.00883872343977518
5,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Videregående Uddannelse,,215642,1906,1619.50929695698,21.604407135362,0.00883872343977518
-2,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1108.06785714286,2.47560975609756,0.00261157190239819
-2,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,342.501219512195,2.47560975609756,0.00261157190239819
-1,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1381.21341463415,2.68118466898955,0.00261157190239819
-1,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,377.699912891986,2.68118466898955,0.00261157190239819
0,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1177.8600174216,2.88675958188153,0.00261157190239819
0,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,408.603658536585,2.88675958188153,0.00261157190239819
1,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1088.79155052265,3.05052264808362,0.00261157190239819
1,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,388.354965156794,3.05052264808362,0.00261157190239819
2,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,956.737195121951,3.18641114982578,0.00261157190239819
2,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,386.925174216028,3.18641114982578,0.00261157190239819
3,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1260.24416376307,3.50174216027875,0.00261157190239819
3,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,432.138327526132,3.50174216027875,0.00261157190239819
4,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1430.63989547038,3.86759581881533,0.00261157190239819
4,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,428.209581881533,3.86759581881533,0.00261157190239819
5,matched_Cancer_Lunge,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,1234.52587108014,4.10975609756098,0.00261157190239819
5,matched_Cancer_Lunge,Receptpligtig medicin_Patientandel,Mand,18-49 år,Aktiv,Videregående Uddannelse,,219791,574,466.044076655052,4.10975609756098,0.00261157190239819
-2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,718.603170731707,2.77073170731707,0.00274397997563881
-2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,338.098048780488,2.77073170731707,0.00274397997563881
-1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,675.370926829268,2.81463414634146,0.00274397997563881
-1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,327.126780487805,2.81463414634146,0.00274397997563881
0,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,761.989756097561,2.89268292682927,0.00274397997563881
0,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,315.489756097561,2.89268292682927,0.00274397997563881
1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,959.680487804878,3.71707317073171,0.00274397997563881
1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,399.781219512195,3.71707317073171,0.00274397997563881
2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,880.343658536586,2.99024390243902,0.00274397997563881
2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,342.649756097561,2.99024390243902,0.00274397997563881
3,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,916.856585365854,3.35121951219512,0.00274397997563881
3,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,390.256097560976,3.35121951219512,0.00274397997563881
4,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,876.780780487805,3.69756097560976,0.00274397997563881
4,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,353.978341463415,3.69756097560976,0.00274397997563881
5,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,985.757902439024,4.81463414634146,0.00274397997563881
5,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,18-49 år,Inaktiv,Videregående Uddannelse,,74709,205,340.596195121951,4.81463414634146,0.00274397997563881
-2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1884.36070993915,10.0567951318458,0.00228619656653157
-2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,933.082413793104,10.0567951318458,0.00228619656653157
-1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2007.87342799189,10.3610547667343,0.00228619656653157
-1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,944.345740365112,10.3610547667343,0.00228619656653157
0,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2085.26768762677,11.0993914807302,0.00228619656653157
0,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1007.68290060852,11.0993914807302,0.00228619656653157
1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2330.00527383367,12.2981744421907,0.00228619656653157
1,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1118.94190669371,12.2981744421907,0.00228619656653157
2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2179.02584178499,12.501014198783,0.00228619656653157
2,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1088.0314198783,12.501014198783,0.00228619656653157
3,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2220.76505070994,13.052738336714,0.00228619656653157
3,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1101.9646653144,13.052738336714,0.00228619656653157
4,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2439.02371196755,13.498985801217,0.00228619656653157
4,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1159.46468559838,13.498985801217,0.00228619656653157
5,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,2571.48805273834,13.9066937119675,0.00228619656653157
5,matched_Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,215642,493,1143.46523326572,13.9066937119675,0.00228619656653157
-2,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,12115.6350422535,70.0985915492958,0.000387423893031717
-2,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3347.23402816901,70.0985915492958,0.000387423893031717
-1,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,11932.2738873239,74.969014084507,0.000387423893031717
-1,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3336.9938028169,74.969014084507,0.000387423893031717
0,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,11690.0283661972,81.8169014084507,0.000387423893031717
0,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3794.46247887324,81.8169014084507,0.000387423893031717
1,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,10305.4886760563,86.369014084507,0.000387423893031717
1,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3518.55115492958,86.369014084507,0.000387423893031717
2,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,9501.87177464789,81.9014084507042,0.000387423893031717
2,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3322.07583098592,81.9014084507042,0.000387423893031717
3,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,9094.95171830986,84.6422535211268,0.000387423893031717
3,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3358.02098591549,84.6422535211268,0.000387423893031717
4,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,9420.68921126761,83.4619718309859,0.000387423893031717
4,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,3119.7378028169,83.4619718309859,0.000387423893031717
5,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,9090.97290140845,74.1154929577465,0.000387423893031717
5,matched_Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,916309,355,2996.37633802817,74.1154929577465,0.000387423893031717
-2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7796.21037037037,61.0888888888889,0.000413860970304709
-2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2132.75518518519,61.0888888888889,0.000413860970304709
-1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7355.70485185185,64,0.000413860970304709
-1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2403.82188888889,64,0.000413860970304709
0,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7141.00766666667,66.2666666666667,0.000413860970304709
0,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2519.12096296296,66.2666666666667,0.000413860970304709
1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7120.50622222222,64.0259259259259,0.000413860970304709
1,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2787.40288888889,64.0259259259259,0.000413860970304709
2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,6855.34881481482,61.3703703703704,0.000413860970304709
2,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2696.6717037037,61.3703703703704,0.000413860970304709
3,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7325.61877777778,57.862962962963,0.000413860970304709
3,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2653.72892592593,57.862962962963,0.000413860970304709
4,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,7558.97622222222,54.4962962962963,0.000413860970304709
4,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2380.99366666667,54.4962962962963,0.000413860970304709
5,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,6442.8792962963,43.637037037037,0.000413860970304709
5,matched_Andre lidelser_Apopleksi,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Inaktiv,Faglært,,652393,270,2190.4192962963,43.637037037037,0.000413860970304709
-2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,1841.55598591549,10.6760563380282,0.0019007080806864
-2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,920.964436619718,10.6760563380282,0.0019007080806864
-1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,2368.65,13.1619718309859,0.0019007080806864
-1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,1100.51478873239,13.1619718309859,0.0019007080806864
0,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,2404.13204225352,12.2112676056338,0.0019007080806864
0,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,978.659507042254,12.2112676056338,0.0019007080806864
1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,2435.81373239437,13.2676056338028,0.0019007080806864
1,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,1077.29683098592,13.2676056338028,0.0019007080806864
2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,2298.92676056338,13.7676056338028,0.0019007080806864
2,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,1089.31549295775,13.7676056338028,0.0019007080806864
3,matched_Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Inaktiv,Videregående Uddannelse,,74709,142,2437.55176056338,14.3591549295775,0.0019007080806864
